indicatorId,geoUnit,year,value
200101,KWT,2005,2180.346
200101,KWT,2006,2293.23
200101,KWT,2007,2436.237
200101,KWT,2008,2579.536
200101,KWT,2009,2723.305
200101,KWT,2010,2867.663
200101,KWT,2011,3019.08
200101,KWT,2012,3246.549
200101,KWT,2013,3427.501
200101,KWT,2014,3587.991
200101,KWT,2015,3743.541
200101,KWT,2016,3925.367
200101,KWT,2017,4082.575
200101,KWT,2018,4226.794
200101,KWT,2019,4419.981
200101,KWT,2020,4464.406
200101,KWT,2021,4335.882
200101,KWT,2022,4385.601
200101,KWT,2023,4793.42
200101,LAO,2000,5386.093
200101,LAO,2001,5476.332
200101,LAO,2002,5566.632
200101,LAO,2003,5655.145
200101,LAO,2004,5740.745
200101,LAO,2005,5822.506
200101,LAO,2006,5916.54
200101,LAO,2007,6009.86
200101,LAO,2008,6102.613
200101,LAO,2009,6195.325
200101,LAO,2010,6287.959
200101,LAO,2011,6380.429
200101,LAO,2012,6472.751
200101,LAO,2013,6565.205
200101,LAO,2014,6657.564
200101,LAO,2015,6748.779
200101,LAO,2016,6854.512
200101,LAO,2017,6963.093
200101,LAO,2018,7073.201
200101,LAO,2019,7182.889
200101,LAO,2020,7292.382
200101,LAO,2021,7400.683
200101,LAO,2022,7505.704
200101,LAO,2023,7612.311
200101,LBN,2000,4292.796
200101,LBN,2001,4365.883
200101,LBN,2002,4437.953
200101,LBN,2003,4489.055
200101,LBN,2004,4561.962
200101,LBN,2005,4636.596
200101,LBN,2006,4705.608
200101,LBN,2007,4796.665
200101,LBN,2008,4891.572
200101,LBN,2009,4959.135
200101,LBN,2010,5025.438
200101,LBN,2011,5057.138
200101,LBN,2012,5134.903
200101,LBN,2013,5336.581
200101,LBN,2014,6150.292
200101,LBN,2015,6543.689
200101,LBN,2016,6401.249
200101,LBN,2017,6244.87
200101,LBN,2018,6075.386
200101,LBN,2019,5892.853
200101,LBN,2020,5696.335
200101,LBN,2021,5708.46
200101,LBN,2022,5727.783
200101,LBN,2023,5761.194
200101,LBR,2000,2887.571
200101,LBR,2001,2968.662
200101,LBR,2002,3062.013
200101,LBR,2003,3127.55
200101,LBR,2004,3111.515
200101,LBR,2005,3202.268
200101,LBR,2006,3399.761
200101,LBR,2007,3581.812
200101,LBR,2008,3756.287
200101,LBR,2009,3885.72
200101,LBR,2010,4000.335
200101,LBR,2011,4117.445
200101,LBR,2012,4324.912
200101,LBR,2013,4421.175
200101,LBR,2014,4519.302
200101,LBR,2015,4609.285
200101,LBR,2016,4709.577
200101,LBR,2017,4801.639
200101,LBR,2018,4896.21
200101,LBR,2019,4993.242
200101,LBR,2020,5094.199
200101,LBR,2021,5204.728
200101,LBR,2022,5313.918
200101,LBR,2023,5432.67
200101,LBY,2000,5257.299
200101,LBY,2001,5352.744
200101,LBY,2002,5454.534
200101,LBY,2003,5562.287
200101,LBY,2004,5676.508
200101,LBY,2005,5796.877
200101,LBY,2006,5920.719
200101,LBY,2007,6039.703
200101,LBY,2008,6169.056
200101,LBY,2009,6301.804
200101,LBY,2010,6431.569
200101,LBY,2011,6564.109
200101,LBY,2012,6122.297
200101,LBY,2013,6236.358
200101,LBY,2014,6372.899
200101,LBY,2015,6481.604
200101,LBY,2016,6582.035
200101,LBY,2017,6682.216
200101,LBY,2018,6795.323
200101,LBY,2019,6902.786
200101,LBY,2020,6999.279
200101,LBY,2021,7091.519
200101,LBY,2022,7178.831
200101,LBY,2023,7268.778
200101,LCA,2000,157.716
200101,LCA,2001,159.516
200101,LCA,2002,160.957
200101,LCA,2003,162.325
200101,LCA,2004,163.626
200101,LCA,2005,164.852
200101,LCA,2006,166.047
200101,LCA,2007,167.231
200101,LCA,2008,168.285
200101,LCA,2009,169.33
200101,LCA,2010,170.407
200101,LCA,2011,171.406
200101,LCA,2012,172.196
200101,LCA,2013,172.977
200101,LCA,2014,173.76
200101,LCA,2015,174.517
200101,LCA,2016,175.292
200101,LCA,2017,176
200101,LCA,2018,176.684
200101,LCA,2019,177.35
200101,LCA,2020,177.973
200101,LCA,2021,178.528
200101,LCA,2022,178.516
200101,LCA,2023,179.046
200101,LIE,2000,32.931
200101,LIE,2001,33.295
200101,LIE,2002,33.593
200101,LIE,2003,33.892
200101,LIE,2004,34.228
200101,LIE,2005,34.549
200101,LIE,2006,34.832
200101,LIE,2007,35.119
200101,LIE,2008,35.333
200101,LIE,2009,35.554
200101,LIE,2010,35.88
200101,LIE,2011,36.117
200101,LIE,2012,36.422
200101,LIE,2013,36.769
200101,LIE,2014,37.051
200101,LIE,2015,37.274
200101,LIE,2016,37.526
200101,LIE,2017,37.704
200101,LIE,2018,37.997
200101,LIE,2019,38.26
200101,LIE,2020,38.62
200101,LIE,2021,38.914
200101,LIE,2022,39.174
200101,LIE,2023,39.46
200101,LKA,2000,19117.572
200101,LKA,2001,19468.535
200101,LKA,2002,19732.19
200101,LKA,2003,19879.314
200101,LKA,2004,20023.729
200101,LKA,2005,20151.481
200101,LKA,2006,20281.568
200101,LKA,2007,20423.254
200101,LKA,2008,20561.836
200101,LKA,2009,20696.92
200101,LKA,2010,20815.95
200101,LKA,2011,20942.228
200101,LKA,2012,21075.868
200101,LKA,2013,21263.048
200101,LKA,2014,21454.606
200101,LKA,2015,21640.306
200101,LKA,2016,21819.637
200101,LKA,2017,22001.908
200101,LKA,2018,22173.136
200101,LKA,2019,22333.1
200101,LKA,2020,22488.003
200101,LKA,2021,22635.611
200101,LKA,2022,22765.133
200101,LKA,2023,22904.797
200101,LSO,2000,2004.622
200101,LSO,2001,2003.204
200101,LSO,2002,1998.502
200101,LSO,2003,1990.856
200101,LSO,2004,1979.261
200101,LSO,2005,1962.997
200101,LSO,2006,1943.155
200101,LSO,2007,1946.97
200101,LSO,2008,1959.567
200101,LSO,2009,1973.514
200101,LSO,2010,1988.252
200101,LSO,2011,2004.25
200101,LSO,2012,2023.768
200101,LSO,2013,2044.941
200101,LSO,2014,2068.067
200101,LSO,2015,2092.111
200101,LSO,2016,2117.112
200101,LSO,2017,2143.732
200101,LSO,2018,2170.489
200101,LSO,2019,2196.717
200101,LSO,2020,2222.094
200101,LSO,2021,2249.359
200101,LSO,2022,2273.725
200101,LSO,2023,2298.496
200101,LTU,2000,3510.878
200101,LTU,2001,3489.926
200101,LTU,2002,3456.082
200101,LTU,2003,3432.019
200101,LTU,2004,3398.537
200101,LTU,2005,3354.861
200101,LTU,2006,3289.665
200101,LTU,2007,3249.951
200101,LTU,2008,3212.797
200101,LTU,2009,3184.164
200101,LTU,2010,3142.344
200101,LTU,2011,3053.095
200101,LTU,2012,3004.188
200101,LTU,2013,2972.471
200101,LTU,2014,2944.25
200101,LTU,2015,2922.086
200101,LTU,2016,2889.442
200101,LTU,2017,2848.777
200101,LTU,2018,2809.848
200101,LTU,2019,2795.108
200101,LTU,2020,2795.008
200101,LTU,2021,2796.521
200101,LTU,2022,2792.454
200101,LTU,2023,2841.385
200101,LUX,2000,433.029
200101,LUX,2001,439.236
200101,LUX,2002,444.267
200101,LUX,2003,448.51
200101,LUX,2004,455.166
200101,LUX,2005,461.425
200101,LUX,2006,469.302
200101,LUX,2007,476.43
200101,LUX,2008,484.11
200101,LUX,2009,493.871
200101,LUX,2010,502.502
200101,LUX,2011,512.318
200101,LUX,2012,524.85
200101,LUX,2013,537.045
200101,LUX,2014,549.662
200101,LUX,2015,562.896
200101,LUX,2016,576.176
200101,LUX,2017,590.836
200101,LUX,2018,602.155
200101,LUX,2019,614.047
200101,LUX,2020,626.279
200101,LUX,2021,634.915
200101,LUX,2022,645.633
200101,LUX,2023,660.992
200101,LVA,2000,2382.266
200101,LVA,2001,2354.359
200101,LVA,2002,2322.243
200101,LVA,2003,2300.459
200101,LVA,2004,2277.509
200101,LVA,2005,2250.839
200101,LVA,2006,2228.728
200101,LVA,2007,2209.336
200101,LVA,2008,2192.216
200101,LVA,2009,2163.207
200101,LVA,2010,2120.878
200101,LVA,2011,2074.784
200101,LVA,2012,2045.099
200101,LVA,2013,2024.168
200101,LVA,2014,2001.852
200101,LVA,2015,1986.446
200101,LVA,2016,1969.288
200101,LVA,2017,1950.438
200101,LVA,2018,1934.75
200101,LVA,2019,1920.426
200101,LVA,2020,1908.1
200101,LVA,2021,1894.147
200101,LVA,2022,1877.027
200101,LVA,2023,1885.099
200101,MAC,2000,433.902
200101,MAC,2001,440.716
200101,MAC,2002,449.534
200101,MAC,2003,462.494
200101,MAC,2004,475.612
200101,MAC,2005,488.788
200101,MAC,2006,502.033
200101,MAC,2007,515.46
200101,MAC,2008,529.091
200101,MAC,2009,542.769
200101,MAC,2010,556.197
200101,MAC,2011,569.414
200101,MAC,2012,581.851
200101,MAC,2013,593.04
200101,MAC,2014,604.446
200101,MAC,2015,616.162
200101,MAC,2016,628.196
200101,MAC,2017,640.427
200101,MAC,2018,652.682
200101,MAC,2019,664.862
200101,MAC,2020,677.086
200101,MAC,2021,689.047
200101,MAC,2022,699.757
200101,MAC,2023,708.956
200101,MAF,2000,29.593
200101,MAF,2001,30.399
200101,MAF,2002,31.208
200101,MAF,2003,32
200101,MAF,2004,32.79
200101,MAF,2005,33.552
200101,MAF,2006,34.304
200101,MAF,2007,35.012
200101,MAF,2008,35.663
200101,MAF,2009,36.253
200101,MAF,2010,36.752
200101,MAF,2011,36.96
200101,MAF,2012,37.177
200101,MAF,2013,37.374
200101,MAF,2014,37.463
200101,MAF,2015,37.438
200101,MAF,2016,37.3
200101,MAF,2017,37.05
200101,MAF,2018,36.625
200101,MAF,2019,35.399
200101,MAF,2020,33.134
200101,MAF,2021,30.438
200101,MAF,2022,29.484
200101,MAF,2023,28.257
200101,MAR,2000,28226.551
200101,MAR,2001,28620.32
200101,MAR,2002,29008.965
200101,MAR,2003,29387.318
200101,MAR,2004,29755.513
200101,MAR,2005,30150.524
200101,MAR,2006,30565.764
200101,MAR,2007,30976.591
200101,MAR,2008,31396.345
200101,MAR,2009,31817.188
200101,MAR,2010,32244.368
200101,MAR,2011,32689.663
200101,MAR,2012,33135.512
200101,MAR,2013,33574.971
200101,MAR,2014,34000.171
200101,MAR,2015,34409.389
200101,MAR,2016,34805.788
200101,MAR,2017,35241.127
200101,MAR,2018,35651.657
200101,MAR,2019,36027.863
200101,MAR,2020,36393.933
200101,MAR,2021,36774.483
200101,MAR,2022,37134.402
200101,MAR,2023,37523.726
200101,MCO,2000,32.456
200101,MCO,2008,31.712
200101,MCO,2016,37.061
200101,MDA,2013,3445.421
200101,MDA,2014,3372.054
200101,MDA,2015,3313.364
200101,MDA,2016,3260.965
200101,MDA,2017,3214.623
200101,MDA,2018,3172.372
200101,MDA,2019,3135.174
200101,MDA,2020,3089.95
200101,MDG,2000,16258.054
200101,MDG,2001,16774.622
200101,MDG,2002,17291.256
200101,MDG,2003,17808.57
200101,MDG,2004,18335.137
200101,MDG,2005,18878.079
200101,MDG,2006,19441.334
200101,MDG,2007,20020.484
200101,MDG,2008,20616.682
200101,MDG,2009,21230.999
200101,MDG,2010,21863.56
200101,MDG,2011,22503.121
200101,MDG,2012,23141.478
200101,MDG,2013,23783.398
200101,MDG,2014,24435.183
200101,MDG,2015,25093.513
200101,MDG,2016,25759.892
200101,MDG,2017,26440.012
200101,MDG,2018,27136.737
200101,MDG,2019,27853.115
200101,MDG,2020,28585.993
200101,MDG,2021,29321.12
200101,MDG,2022,30061.046
200101,MDG,2023,30813.475
200101,MDV,2000,279.686
200101,MDV,2001,284.351
200101,MDV,2002,289.184
200101,MDV,2003,294.048
200101,MDV,2004,298.934
200101,MDV,2005,303.891
200101,MDV,2006,308.967
200101,MDV,2007,318.735
200101,MDV,2008,330.223
200101,MDV,2009,342.117
200101,MDV,2010,354.433
200101,MDV,2011,367.151
200101,MDV,2012,380.197
200101,MDV,2013,393.439
200101,MDV,2014,406.702
200101,MDV,2015,420.532
200101,MDV,2016,435.776
200101,MDV,2017,450.84
200101,MDV,2018,465.734
200101,MDV,2019,480.463
200101,MDV,2020,494.999
200101,MDV,2021,509.238
200101,MDV,2022,523.069
200101,MDV,2023,525.144
200101,MEX,2000,97881.058
200101,MEX,2001,99370.046
200101,MEX,2002,100828.153
200101,MEX,2003,102269.095
200101,MEX,2004,103687.936
200101,MEX,2005,105100.326
200101,MEX,2006,106522.682
200101,MEX,2007,107984.649
200101,MEX,2008,109564.071
200101,MEX,2009,111184.505
200101,MEX,2010,112814.937
200101,MEX,2011,114432.853
200101,MEX,2012,116054.154
200101,MEX,2013,117582.263
200101,MEX,2014,119104.883
200101,MEX,2015,120463.639
200101,MEX,2016,121680.973
200101,MEX,2017,122821.728
200101,MEX,2018,123978.387
200101,MEX,2019,125169.035
200101,MEX,2020,126356.93
200101,MEX,2021,127241.179
200101,MEX,2022,128055.116
200101,MEX,2023,129171.119
200101,MHL,2000,50.466
200101,MHL,2001,50.947
200101,MHL,2002,51.298
200101,MHL,2003,51.551
200101,MHL,2004,51.726
200101,MHL,2005,51.857
200101,MHL,2006,51.955
200101,MHL,2007,52.03
200101,MHL,2008,52.04
200101,MHL,2009,52.02
200101,MHL,2010,52.017
200101,MHL,2011,52.07
200101,MHL,2012,51.745
200101,MHL,2013,51.093
200101,MHL,2014,50.269
200101,MHL,2015,49.323
200101,MHL,2016,48.278
200101,MHL,2017,47.14
200101,MHL,2018,45.918
200101,MHL,2019,44.652
200101,MHL,2020,43.361
200101,MHL,2021,42.052
200101,MHL,2022,40.682
200101,MHL,2023,39.472
200101,MKD,2000,2052.789
200101,MKD,2001,2061.716
200101,MKD,2002,2070.886
200101,MKD,2003,2078.082
200101,MKD,2004,2084.74
200101,MKD,2005,2088.421
200101,MKD,2006,2091.192
200101,MKD,2007,2087.274
200101,MKD,2008,2076.67
200101,MKD,2009,2064.998
200101,MKD,2010,2056.199
200101,MKD,2011,2046.811
200101,MKD,2012,2034.08
200101,MKD,2013,2020.497
200101,MKD,2014,2006.063
200101,MKD,2015,1989.604
200101,MKD,2016,1971.128
200101,MKD,2017,1951.391
200101,MKD,2018,1930.366
200101,MKD,2019,1909.091
200101,MKD,2020,1886.191
200101,MKD,2021,1857.84
200101,MKD,2022,1844.375
200101,MKD,2023,1836.091
200101,MLI,2000,11388.406
200101,MLI,2001,11730.175
200101,MLI,2002,12094.141
200101,MLI,2003,12481.959
200101,MLI,2004,12887.951
200101,MLI,2005,13316.867
200101,MLI,2006,13760.428
200101,MLI,2007,14219.851
200101,MLI,2008,14695.7
200101,MLI,2009,15185.865
200101,MLI,2010,15685.212
200101,MLI,2011,16205.184
200101,MLI,2012,16732.913
200101,MLI,2013,17181.152
200101,MLI,2014,17738.078
200101,MLI,2015,18302.455
200101,MLI,2016,18883.589
200101,MLI,2017,19498.99
200101,MLI,2018,20127.031
200101,MLI,2019,20757.028
200101,MLI,2020,21379.781
200101,MLI,2021,22047.89
200101,MLI,2022,22729.371
200101,MLI,2023,23415.909
200101,MLT,2000,398.429
200101,MLT,2001,401.361
200101,MLT,2002,404.208
200101,MLT,2003,406.921
200101,MLT,2004,409.532
200101,MLT,2005,412.063
200101,MLT,2006,414.576
200101,MLT,2007,416.333
200101,MLT,2008,418.06
200101,MLT,2009,419.878
200101,MLT,2010,421.711
200101,MLT,2011,423.59
200101,MLT,2012,425.667
200101,MLT,2013,427.554
200101,MLT,2014,429.351
200101,MLT,2015,439.618
200101,MLT,2016,450.343
200101,MLT,2017,460.195
200101,MLT,2018,475.61
200101,MLT,2019,493.505
200101,MLT,2020,514.526
200101,MLT,2021,521.887
200101,MLT,2022,526.866
200101,MLT,2023,529.518
200101,MMR,2000,45045.737
200101,MMR,2001,45535.945
200101,MMR,2002,46006.332
200101,MMR,2003,46458.974
200101,MMR,2004,46875.409
200101,MMR,2005,47262.136
200101,MMR,2006,47614.594
200101,MMR,2007,47955.677
200101,MMR,2008,48294.409
200101,MMR,2009,48487.178
200101,MMR,2010,48833.74
200101,MMR,2011,49215.024
200101,MMR,2012,49624.616
200101,MMR,2013,50050.276
200101,MMR,2014,50475.039
200101,MMR,2015,50888.228
200101,MMR,2016,51289.883
200101,MMR,2017,51701.509
200101,MMR,2018,52088.367
200101,MMR,2019,52456.126
200101,MMR,2020,52825.3
200101,MMR,2021,53207.743
200101,MMR,2022,53566.461
200101,MMR,2023,53947.114
200101,MNE,2000,634.285
200101,MNE,2001,634.102
200101,MNE,2002,633.88
200101,MNE,2003,633.653
200101,MNE,2004,633.466
200101,MNE,2005,634.041
200101,MNE,2006,634.059
200101,MNE,2007,633.683
200101,MNE,2008,633.074
200101,MNE,2009,632.615
200101,MNE,2010,632.26
200101,MNE,2011,631.917
200101,MNE,2012,633.458
200101,MNE,2013,633.622
200101,MNE,2014,632.783
200101,MNE,2015,629.968
200101,MNE,2016,626.322
200101,MNE,2017,622.175
200101,MNE,2018,618.052
200101,MNE,2019,613.538
200101,MNE,2020,609.795
200101,MNE,2021,606.075
200101,MNE,2022,601.626
200101,MNE,2023,627.669
200101,MNG,2000,2443.968
200101,MNG,2001,2466.396
200101,MNG,2002,2489.003
200101,MNG,2003,2511.146
200101,MNG,2004,2532.464
200101,MNG,2005,2553.121
200101,MNG,2006,2573.801
200101,MNG,2007,2595.71
200101,MNG,2008,2620.221
200101,MNG,2009,2648.627
200101,MNG,2010,2682.025
200101,MNG,2011,2721.439
200101,MNG,2012,2768.922
200101,MNG,2013,2821.996
200101,MNG,2014,2881.765
200101,MNG,2015,2944.312
200101,MNG,2016,3008.739
200101,MNG,2017,3072.885
200101,MNG,2018,3135.843
200101,MNG,2019,3199.569
200101,MNG,2020,3264.658
200101,MNG,2021,3316.913
200101,MNG,2022,3362.435
200101,MNG,2023,3409.595
200101,MNP,2000,68.166
200101,MNP,2001,68.547
200101,MNP,2002,67.422
200101,MNP,2003,66.133
200101,MNP,2004,64.708
200101,MNP,2005,63.169
200101,MNP,2006,61.539
200101,MNP,2007,59.826
200101,MNP,2008,58.056
200101,MNP,2009,56.243
200101,MNP,2010,54.408
200101,MNP,2011,53.774
200101,MNP,2012,53.443
200101,MNP,2013,53.025
200101,MNP,2014,52.491
200101,MNP,2015,51.866
200101,MNP,2016,51.161
200101,MNP,2017,50.385
200101,MNP,2018,49.532
200101,MNP,2019,48.622
200101,MNP,2020,47.636
200101,MNP,2021,47.42
200101,MNP,2022,46.538
200101,MNP,2023,45.618
200101,MOZ,2000,17928.808
200101,MOZ,2001,18330.497
200101,MOZ,2002,18744.961
200101,MOZ,2003,19171.715
200101,MOZ,2004,19613.235
200101,MOZ,2005,20067.391
200101,MOZ,2006,20541.747
200101,MOZ,2007,21032.426
200101,MOZ,2008,21542.844
200101,MOZ,2009,22095.228
200101,MOZ,2010,22688.261
200101,MOZ,2011,23310.209
200101,MOZ,2012,23987.869
200101,MOZ,2013,24687.824
200101,MOZ,2014,25415.398
200101,MOZ,2015,26161.552
200101,MOZ,2016,26933.593
200101,MOZ,2017,27740.616
200101,MOZ,2018,28592.171
200101,MOZ,2019,29445.118
200101,MOZ,2020,30323.642
200101,MOZ,2021,31243.734
200101,MOZ,2022,32171.866
200101,MOZ,2023,33140.626
200101,MRT,2000,2576.973
200101,MRT,2001,2649.91
200101,MRT,2002,2707.609
200101,MRT,2003,2769.7
200101,MRT,2004,2834.392
200101,MRT,2005,2902.935
200101,MRT,2006,2975.182
200101,MRT,2007,3052.138
200101,MRT,2008,3133.981
200101,MRT,2009,3232.556
200101,MRT,2010,3336.341
200101,MRT,2011,3445.588
200101,MRT,2012,3560.035
200101,MRT,2013,3678.033
200101,MRT,2014,3790.604
200101,MRT,2015,3906.423
200101,MRT,2016,4025.494
200101,MRT,2017,4147.819
200101,MRT,2018,4273.38
200101,MRT,2019,4401.99
200101,MRT,2020,4533.426
200101,MRT,2021,4666.836
200101,MRT,2022,4802.913
200101,MRT,2023,4948.362
200101,MSR,2000,5.346
200101,MSR,2001,4.711
200101,MSR,2002,4.47
200101,MSR,2003,4.481
200101,MSR,2004,4.5
200101,MSR,2005,4.53
200101,MSR,2006,4.563
200101,MSR,2007,4.6
200101,MSR,2008,4.646
200101,MSR,2009,4.708
200101,MSR,2010,4.762
200101,MSR,2011,4.826
200101,MSR,2012,4.819
200101,MSR,2013,4.773
200101,MSR,2014,4.732
200101,MSR,2015,4.69
200101,MSR,2016,4.655
200101,MSR,2017,4.62
200101,MSR,2018,4.585
200101,MSR,2019,4.553
200101,MSR,2020,4.526
200101,MSR,2021,4.489
200101,MSR,2022,4.47
200101,MSR,2023,4.436
200101,MTQ,2000,423.35
200101,MTQ,2001,419.414
200101,MTQ,2002,414.879
200101,MTQ,2003,410.054
200101,MTQ,2004,406.758
200101,MTQ,2005,403.435
200101,MTQ,2006,400.259
200101,MTQ,2007,400.641
200101,MTQ,2008,400.972
200101,MTQ,2009,400.42
200101,MTQ,2010,398.622
200101,MTQ,2011,396.145
200101,MTQ,2012,392.986
200101,MTQ,2013,390.477
200101,MTQ,2014,388.455
200101,MTQ,2015,385.574
200101,MTQ,2016,381.888
200101,MTQ,2017,375.884
200101,MTQ,2018,367.12
200101,MTQ,2019,361.059
200101,MTQ,2020,358.164
200101,MTQ,2021,355.065
200101,MTQ,2022,351.491
200101,MTQ,2023,347.427
200101,MUS,2000,1211.587
200101,MUS,2001,1221.67
200101,MUS,2002,1229.932
200101,MUS,2003,1238.239
200101,MUS,2004,1245.958
200101,MUS,2005,1253.641
200101,MUS,2006,1260.789
200101,MUS,2007,1266.772
200101,MUS,2008,1272.265
200101,MUS,2009,1277.005
200101,MUS,2010,1280.939
200101,MUS,2011,1284.48
200101,MUS,2012,1288.054
200101,MUS,2013,1290.286
200101,MUS,2014,1291.681
200101,MUS,2015,1292.328
200101,MUS,2016,1292.223
200101,MUS,2017,1291.384
200101,MUS,2018,1289.926
200101,MUS,2019,1287.741
200101,MUS,2020,1284.799
200101,MUS,2021,1281.647
200101,MUS,2022,1277.6
200101,MUS,2023,1274.659
200101,MWI,2000,11179.778
200101,MWI,2001,11452.106
200101,MWI,2002,11734.011
200101,MWI,2003,12026.869
200101,MWI,2004,12336.279
200101,MWI,2005,12665.195
200101,MWI,2006,13014.868
200101,MWI,2007,13382.533
200101,MWI,2008,13770.153
200101,MWI,2009,14182.682
200101,MWI,2010,14608.894
200101,MWI,2011,15044.032
200101,MWI,2012,15486.013
200101,MWI,2013,15933.141
200101,MWI,2014,16390.49
200101,MWI,2015,16852.586
200101,MWI,2016,17318.588
200101,MWI,2017,17796.89
200101,MWI,2018,18282.54
200101,MWI,2019,18773.622
200101,MWI,2020,19277.882
200101,MWI,2021,19789.893
200101,MWI,2022,20304.623
200101,MWI,2023,20832.833
200101,MYS,2000,22696.373
200101,MYS,2001,23239.259
200101,MYS,2002,23813.818
200101,MYS,2003,24391.135
200101,MYS,2004,24968.069
200101,MYS,2005,25545.476
200101,MYS,2006,26126.667
200101,MYS,2007,26709.151
200101,MYS,2008,27287.626
200101,MYS,2009,27852.492
200101,MYS,2010,28397.063
200101,MYS,2011,28914.49
200101,MYS,2012,29409.588
200101,MYS,2013,29916.074
200101,MYS,2014,30432.455
200101,MYS,2015,30959.818
200101,MYS,2016,31505.777
200101,MYS,2017,32073.594
200101,MYS,2018,32637.695
200101,MYS,2019,33184.239
200101,MYS,2020,33696.952
200101,MYS,2021,34082.165
200101,MYS,2022,34482.632
200101,MYS,2023,34908.354
200101,MYT,2000,153.353
200101,MYT,2001,159.631
200101,MYT,2002,165.771
200101,MYT,2003,170.389
200101,MYT,2004,172.991
200101,MYT,2005,177.074
200101,MYT,2006,182.128
200101,MYT,2007,187.855
200101,MYT,2008,193.666
200101,MYT,2009,199.146
200101,MYT,2010,204.645
200101,MYT,2011,210.198
200101,MYT,2012,215.759
200101,MYT,2013,222.225
200101,MYT,2014,231.021
200101,MYT,2015,240.529
200101,MYT,2016,250.63
200101,MYT,2017,261.114
200101,MYT,2018,269.215
200101,MYT,2019,270.164
200101,MYT,2020,279.657
200101,MYT,2021,289.084
200101,MYT,2022,299.758
200101,MYT,2023,310.779
200101,NAM,2000,1798.155
200101,NAM,2001,1839.139
200101,NAM,2002,1874.957
200101,NAM,2003,1904.984
200101,NAM,2004,1929.943
200101,NAM,2005,1954.221
200101,NAM,2006,1978.942
200101,NAM,2007,2004.833
200101,NAM,2008,2032.367
200101,NAM,2009,2061.745
200101,NAM,2010,2093.042
200101,NAM,2011,2126.579
200101,NAM,2012,2166.071
200101,NAM,2013,2223.237
200101,NAM,2014,2281.778
200101,NAM,2015,2342.499
200101,NAM,2016,2406.1
200101,NAM,2017,2472.326
200101,NAM,2018,2541.38
200101,NAM,2019,2613.273
200101,NAM,2020,2687.716
200101,NAM,2021,2769.807
200101,NAM,2022,2851.288
200101,NAM,2023,2928.037
200101,NCL,2000,220.774
200101,NCL,2001,225.422
200101,NCL,2002,229.991
200101,NCL,2003,234.48
200101,NCL,2004,238.875
200101,NCL,2005,242.829
200101,NCL,2006,245.933
200101,NCL,2007,249.16
200101,NCL,2008,252.29
200101,NCL,2009,255.36
200101,NCL,2010,259.139
200101,NCL,2011,264.025
200101,NCL,2012,269.06
200101,NCL,2013,274.206
200101,NCL,2014,279.438
200101,NCL,2015,283.011
200101,NCL,2016,283.325
200101,NCL,2017,283.521
200101,NCL,2018,283.571
200101,NCL,2019,283.511
200101,NCL,2020,283.701
200101,NCL,2021,284.652
200101,NCL,2022,285.776
200101,NCL,2023,288.47
200101,NER,2000,11308.498
200101,NER,2001,11710.762
200101,NER,2002,12130.533
200101,NER,2003,12567.755
200101,NER,2004,13026.213
200101,NER,2005,13505.46
200101,NER,2006,14006.923
200101,NER,2007,14530.239
200101,NER,2008,15076.98
200101,NER,2009,15646.849
200101,NER,2010,16240.502
200101,NER,2011,16857.167
200101,NER,2012,17495.399
200101,NER,2013,18178.14
200101,NER,2014,18861.657
200101,NER,2015,19570.161
200101,NER,2016,20308.835
200101,NER,2017,21062.672
200101,NER,2018,21808.221
200101,NER,2019,22567.917
200101,NER,2020,23327.598
200101,NER,2021,24107.629
200101,NER,2022,24896.651
200101,NER,2023,25727.295
200101,NGA,2000,124673.629
200101,NGA,2001,128091.359
200101,NGA,2002,131633.83
200101,NGA,2003,135310.147
200101,NGA,2004,139095.142
200101,NGA,2005,143018.948
200101,NGA,2006,147015.559
200101,NGA,2007,151139.108
200101,NGA,2008,155395.414
200101,NGA,2009,159794.614
200101,NGA,2010,164304.314
200101,NGA,2011,168981.457
200101,NGA,2012,173777.738
200101,NGA,2013,178623.511
200101,NGA,2014,183475.375
200101,NGA,2015,188318.455
200101,NGA,2016,193025.301
200101,NGA,2017,197862.099
200101,NGA,2018,202647.058
200101,NGA,2019,207230.451
200101,NGA,2020,211740.831
200101,NGA,2021,216251.531
200101,NGA,2022,220807.042
200101,NGA,2023,225494.749
200101,NIC,2000,4989.077
200101,NIC,2001,5056.19
200101,NIC,2002,5119.46
200101,NIC,2003,5180.359
200101,NIC,2004,5241.568
200101,NIC,2005,5304.255
200101,NIC,2006,5379.956
200101,NIC,2007,5457.755
200101,NIC,2008,5536.732
200101,NIC,2009,5616.454
200101,NIC,2010,5696.748
200101,NIC,2011,5778.152
200101,NIC,2012,5859.95
200101,NIC,2013,5942.623
200101,NIC,2014,6025.066
200101,NIC,2015,6107.917
200101,NIC,2016,6190.917
200101,NIC,2017,6274.414
200101,NIC,2018,6358.049
200101,NIC,2019,6442.111
200101,NIC,2020,6525.203
200101,NIC,2021,6605.331
200101,NIC,2022,6684.151
200101,NIC,2023,6777.156
200101,NIU,2000,2.08
200101,NIU,2001,2.014
200101,NIU,2002,1.961
200101,NIU,2003,1.924
200101,NIU,2004,1.892
200101,NIU,2005,1.846
200101,NIU,2006,1.808
200101,NIU,2007,1.787
200101,NIU,2008,1.781
200101,NIU,2009,1.778
200101,NIU,2010,1.776
200101,NIU,2011,1.76
