indicatorId,geoUnit,year,value
NY.GDP.PCAP.CD,BWA,2011,7080.77864
NY.GDP.PCAP.CD,BWA,2012,6392.98735
NY.GDP.PCAP.CD,BWA,2013,6436.60332
NY.GDP.PCAP.CD,BWA,2014,6844.03325
NY.GDP.PCAP.CD,BWA,2015,5869.73758
NY.GDP.PCAP.CD,BWA,2016,6411.55186
NY.GDP.PCAP.CD,BWA,2017,6705.34085
NY.GDP.PCAP.CD,BWA,2018,6947.81784
NY.GDP.PCAP.CD,BWA,2019,6691.16085
NY.GDP.PCAP.CD,BWA,2020,5875.07044
NY.GDP.PCAP.CD,BWA,2021,7244.15855
NY.GDP.PCAP.CD,BWA,2022,7726.111
NY.GDP.PCAP.CD,BWA,2023,7249.79933
NY.GDP.PCAP.CD,CAF,2000,243.87758
NY.GDP.PCAP.CD,CAF,2001,242.57573
NY.GDP.PCAP.CD,CAF,2002,253.41067
NY.GDP.PCAP.CD,CAF,2003,283.67535
NY.GDP.PCAP.CD,CAF,2004,309.19024
NY.GDP.PCAP.CD,CAF,2005,317.87768
NY.GDP.PCAP.CD,CAF,2006,340.41452
NY.GDP.PCAP.CD,CAF,2007,388.47777
NY.GDP.PCAP.CD,CAF,2008,446.22877
NY.GDP.PCAP.CD,CAF,2009,452.92224
NY.GDP.PCAP.CD,CAF,2010,459.77698
NY.GDP.PCAP.CD,CAF,2011,515.2095
NY.GDP.PCAP.CD,CAF,2012,525.8675
NY.GDP.PCAP.CD,CAF,2013,352.22685
NY.GDP.PCAP.CD,CAF,2014,394.85693
NY.GDP.PCAP.CD,CAF,2015,351.87975
NY.GDP.PCAP.CD,CAF,2016,372.13546
NY.GDP.PCAP.CD,CAF,2017,414.74032
NY.GDP.PCAP.CD,CAF,2018,435.9323
NY.GDP.PCAP.CD,CAF,2019,426.40875
NY.GDP.PCAP.CD,CAF,2020,435.46925
NY.GDP.PCAP.CD,CAF,2021,461.13751
NY.GDP.PCAP.CD,CAF,2022,427.0581
NY.GDP.PCAP.CD,CAF,2023,445.0282
NY.GDP.PCAP.CD,CAN,2000,24271.00206
NY.GDP.PCAP.CD,CAN,2001,23822.09621
NY.GDP.PCAP.CD,CAN,2002,24256.01923
NY.GDP.PCAP.CD,CAN,2003,28301.86459
NY.GDP.PCAP.CD,CAN,2004,32145.54126
NY.GDP.PCAP.CD,CAN,2005,36383.66001
NY.GDP.PCAP.CD,CAN,2006,40504.0371
NY.GDP.PCAP.CD,CAN,2007,44660.08389
NY.GDP.PCAP.CD,CAN,2008,46710.25269
NY.GDP.PCAP.CD,CAN,2009,40874.88319
NY.GDP.PCAP.CD,CAN,2010,47560.6666
NY.GDP.PCAP.CD,CAN,2011,52223.85884
NY.GDP.PCAP.CD,CAN,2012,52670.34473
NY.GDP.PCAP.CD,CAN,2013,52638.11872
NY.GDP.PCAP.CD,CAN,2014,50960.84312
NY.GDP.PCAP.CD,CAN,2015,43594.1941
NY.GDP.PCAP.CD,CAN,2016,42314.06158
NY.GDP.PCAP.CD,CAN,2017,45129.62812
NY.GDP.PCAP.CD,CAN,2018,46539.17616
NY.GDP.PCAP.CD,CAN,2019,46352.86934
NY.GDP.PCAP.CD,CAN,2020,43537.8393
NY.GDP.PCAP.CD,CAN,2021,52496.84417
NY.GDP.PCAP.CD,CAN,2022,55509.39318
NY.GDP.PCAP.CD,CAN,2023,53371.69743
NY.GDP.PCAP.CD,CHE,2000,38865.02194
NY.GDP.PCAP.CD,CHE,2001,39638.79111
NY.GDP.PCAP.CD,CHE,2002,42458.73847
NY.GDP.PCAP.CD,CHE,2003,49335.74563
NY.GDP.PCAP.CD,CHE,2004,54659.45715
NY.GDP.PCAP.CD,CHE,2005,56242.89336
NY.GDP.PCAP.CD,CHE,2006,59011.03246
NY.GDP.PCAP.CD,CHE,2007,64989.15533
NY.GDP.PCAP.CD,CHE,2008,74175.19279
NY.GDP.PCAP.CD,CHE,2009,71568.31239
NY.GDP.PCAP.CD,CHE,2010,76531.37294
NY.GDP.PCAP.CD,CHE,2011,90476.75897
NY.GDP.PCAP.CD,CHE,2012,85836.20768
NY.GDP.PCAP.CD,CHE,2013,87304.33058
NY.GDP.PCAP.CD,CHE,2014,88724.99094
NY.GDP.PCAP.CD,CHE,2015,83806.4476
NY.GDP.PCAP.CD,CHE,2016,82153.07454
NY.GDP.PCAP.CD,CHE,2017,82254.37693
NY.GDP.PCAP.CD,CHE,2018,85217.36915
NY.GDP.PCAP.CD,CHE,2019,84121.93103
NY.GDP.PCAP.CD,CHE,2020,85897.78433
NY.GDP.PCAP.CD,CHE,2021,93446.43445
NY.GDP.PCAP.CD,CHE,2022,93259.90572
NY.GDP.PCAP.CD,CHE,2023,99994.93802
NY.GDP.PCAP.CD,CHL,2000,5102.96876
NY.GDP.PCAP.CD,CHL,2001,4610.59269
NY.GDP.PCAP.CD,CHL,2002,4477.18785
NY.GDP.PCAP.CD,CHL,2003,4823.25742
NY.GDP.PCAP.CD,CHL,2004,6185.30379
NY.GDP.PCAP.CD,CHL,2005,7560.54367
NY.GDP.PCAP.CD,CHL,2006,9418.27493
NY.GDP.PCAP.CD,CHL,2007,10456.83239
NY.GDP.PCAP.CD,CHL,2008,10797.04737
NY.GDP.PCAP.CD,CHL,2009,10204.55885
NY.GDP.PCAP.CD,CHL,2010,12764.59312
NY.GDP.PCAP.CD,CHL,2011,14637.75616
NY.GDP.PCAP.CD,CHL,2012,15397.78045
NY.GDP.PCAP.CD,CHL,2013,15842.15917
NY.GDP.PCAP.CD,CHL,2014,14675.15086
NY.GDP.PCAP.CD,CHL,2015,13567.35722
NY.GDP.PCAP.CD,CHL,2016,13788.24001
NY.GDP.PCAP.CD,CHL,2017,15034.05844
NY.GDP.PCAP.CD,CHL,2018,15820.03337
NY.GDP.PCAP.CD,CHL,2019,14616.20725
NY.GDP.PCAP.CD,CHL,2020,13162.59135
NY.GDP.PCAP.CD,CHL,2021,16185.91477
NY.GDP.PCAP.CD,CHL,2022,15411.17395
NY.GDP.PCAP.CD,CHL,2023,17093.24197
NY.GDP.PCAP.CD,CHN,2000,959.36043
NY.GDP.PCAP.CD,CHN,2001,1053.11231
NY.GDP.PCAP.CD,CHN,2002,1148.51426
NY.GDP.PCAP.CD,CHN,2003,1288.63749
NY.GDP.PCAP.CD,CHN,2004,1508.66792
NY.GDP.PCAP.CD,CHN,2005,1753.41419
NY.GDP.PCAP.CD,CHN,2006,2099.21943
NY.GDP.PCAP.CD,CHN,2007,2693.95873
NY.GDP.PCAP.CD,CHN,2008,3468.32706
NY.GDP.PCAP.CD,CHN,2009,3832.22746
NY.GDP.PCAP.CD,CHN,2010,4550.47394
NY.GDP.PCAP.CD,CHN,2011,5614.38602
NY.GDP.PCAP.CD,CHN,2012,6300.58218
NY.GDP.PCAP.CD,CHN,2013,7020.38607
NY.GDP.PCAP.CD,CHN,2014,7636.07434
NY.GDP.PCAP.CD,CHN,2015,8016.44559
NY.GDP.PCAP.CD,CHN,2016,8094.39017
NY.GDP.PCAP.CD,CHN,2017,8817.04561
NY.GDP.PCAP.CD,CHN,2018,9905.40638
NY.GDP.PCAP.CD,CHN,2019,10143.86022
NY.GDP.PCAP.CD,CHN,2020,10408.71955
NY.GDP.PCAP.CD,CHN,2021,12617.5051
NY.GDP.PCAP.CD,CHN,2022,12662.58317
NY.GDP.PCAP.CD,CHN,2023,12614.06099
NY.GDP.PCAP.CD,CIV,2000,986.77735
NY.GDP.PCAP.CD,CIV,2001,974.77999
NY.GDP.PCAP.CD,CIV,2002,1020.95049
NY.GDP.PCAP.CD,CIV,2003,1173.06388
NY.GDP.PCAP.CD,CIV,2004,1267.76482
NY.GDP.PCAP.CD,CIV,2005,1267.08731
NY.GDP.PCAP.CD,CIV,2006,1303.56497
NY.GDP.PCAP.CD,CIV,2007,1451.23253
NY.GDP.PCAP.CD,CIV,2008,1683.33751
NY.GDP.PCAP.CD,CIV,2009,1638.80469
NY.GDP.PCAP.CD,CIV,2010,1654.17796
NY.GDP.PCAP.CD,CIV,2011,1701.70464
NY.GDP.PCAP.CD,CIV,2012,1649.30162
NY.GDP.PCAP.CD,CIV,2013,1903.05423
NY.GDP.PCAP.CD,CIV,2014,2124.01943
NY.GDP.PCAP.CD,CIV,2015,1941.5819
NY.GDP.PCAP.CD,CIV,2016,1999.19537
NY.GDP.PCAP.CD,CIV,2017,2113.34152
NY.GDP.PCAP.CD,CIV,2018,2295.54034
NY.GDP.PCAP.CD,CIV,2019,2309.31358
NY.GDP.PCAP.CD,CIV,2020,2350.7514
NY.GDP.PCAP.CD,CIV,2021,2649.17305
NY.GDP.PCAP.CD,CIV,2022,2491.89593
NY.GDP.PCAP.CD,CIV,2023,2728.80325
NY.GDP.PCAP.CD,CMR,2000,700.16324
NY.GDP.PCAP.CD,CMR,2001,706.98422
NY.GDP.PCAP.CD,CMR,2002,780.27055
NY.GDP.PCAP.CD,CMR,2003,976.5193
NY.GDP.PCAP.CD,CMR,2004,1119.98086
NY.GDP.PCAP.CD,CMR,2005,1129.35798
NY.GDP.PCAP.CD,CMR,2006,1177.96861
NY.GDP.PCAP.CD,CMR,2007,1311.00296
NY.GDP.PCAP.CD,CMR,2008,1476.00908
NY.GDP.PCAP.CD,CMR,2009,1445.86025
NY.GDP.PCAP.CD,CMR,2010,1383.81386
NY.GDP.PCAP.CD,CMR,2011,1497.92659
NY.GDP.PCAP.CD,CMR,2012,1433.72393
NY.GDP.PCAP.CD,CMR,2013,1559.13905
NY.GDP.PCAP.CD,CMR,2014,1631.71399
NY.GDP.PCAP.CD,CMR,2015,1399.67534
NY.GDP.PCAP.CD,CMR,2016,1426.06548
NY.GDP.PCAP.CD,CMR,2017,1479.86222
NY.GDP.PCAP.CD,CMR,2018,1593.33075
NY.GDP.PCAP.CD,CMR,2019,1538.56306
NY.GDP.PCAP.CD,CMR,2020,1539.13055
NY.GDP.PCAP.CD,CMR,2021,1654.25704
NY.GDP.PCAP.CD,CMR,2022,1563.48894
NY.GDP.PCAP.CD,CMR,2023,1673.64889
NY.GDP.PCAP.CD,COD,2000,392.62633
NY.GDP.PCAP.CD,COD,2001,148.44712
NY.GDP.PCAP.CD,COD,2002,168.94481
NY.GDP.PCAP.CD,COD,2003,167.98158
NY.GDP.PCAP.CD,COD,2004,187.85678
NY.GDP.PCAP.CD,COD,2005,211.57263
NY.GDP.PCAP.CD,COD,2006,247.54194
NY.GDP.PCAP.CD,COD,2007,277.61208
NY.GDP.PCAP.CD,COD,2008,317.88921
NY.GDP.PCAP.CD,COD,2009,290.15568
NY.GDP.PCAP.CD,COD,2010,324.82773
NY.GDP.PCAP.CD,COD,2011,376.37498
NY.GDP.PCAP.CD,COD,2012,412.77626
NY.GDP.PCAP.CD,COD,2013,444.86436
NY.GDP.PCAP.CD,COD,2014,472.26624
NY.GDP.PCAP.CD,COD,2015,482.06457
NY.GDP.PCAP.CD,COD,2016,456.02795
NY.GDP.PCAP.CD,COD,2017,451.08909
NY.GDP.PCAP.CD,COD,2018,546.21259
NY.GDP.PCAP.CD,COD,2019,575.88278
NY.GDP.PCAP.CD,COD,2020,524.66669
NY.GDP.PCAP.CD,COD,2021,576.97473
NY.GDP.PCAP.CD,COD,2022,664.59354
NY.GDP.PCAP.CD,COD,2023,649.14399
NY.GDP.PCAP.CD,COG,2000,1029.96069
NY.GDP.PCAP.CD,COG,2001,859.44001
NY.GDP.PCAP.CD,COG,2002,910.86971
NY.GDP.PCAP.CD,COG,2003,1023.0885
NY.GDP.PCAP.CD,COG,2004,1314.41128
NY.GDP.PCAP.CD,COG,2005,1810.58894
NY.GDP.PCAP.CD,COG,2006,2116.86894
NY.GDP.PCAP.CD,COG,2007,2219.91231
NY.GDP.PCAP.CD,COG,2008,2848.65316
NY.GDP.PCAP.CD,COG,2009,2283.94987
NY.GDP.PCAP.CD,COG,2010,2962.76248
NY.GDP.PCAP.CD,COG,2011,3415.06237
NY.GDP.PCAP.CD,COG,2012,3753.86093
NY.GDP.PCAP.CD,COG,2013,3719.65104
NY.GDP.PCAP.CD,COG,2014,3623.82706
NY.GDP.PCAP.CD,COG,2015,2455.34086
NY.GDP.PCAP.CD,COG,2016,2107.51862
NY.GDP.PCAP.CD,COG,2017,2227.73261
NY.GDP.PCAP.CD,COG,2018,2715.26042
NY.GDP.PCAP.CD,COG,2019,2508.94044
NY.GDP.PCAP.CD,COG,2020,2011.28344
NY.GDP.PCAP.CD,COG,2021,2540.47002
NY.GDP.PCAP.CD,COG,2022,2649.23063
NY.GDP.PCAP.CD,COG,2023,2508.8234
NY.GDP.PCAP.CD,COL,2000,2546.85021
NY.GDP.PCAP.CD,COL,2001,2465.00701
NY.GDP.PCAP.CD,COL,2002,2421.1621
NY.GDP.PCAP.CD,COL,2003,2305.17051
NY.GDP.PCAP.CD,COL,2004,2811.45945
NY.GDP.PCAP.CD,COL,2005,3448.53832
NY.GDP.PCAP.CD,COL,2006,3782.6035
NY.GDP.PCAP.CD,COL,2007,4762.08307
NY.GDP.PCAP.CD,COL,2008,5534.68945
NY.GDP.PCAP.CD,COL,2009,5245.95158
NY.GDP.PCAP.CD,COL,2010,6392.75803
NY.GDP.PCAP.CD,COL,2011,7392.9436
NY.GDP.PCAP.CD,COL,2012,8096.80151
NY.GDP.PCAP.CD,COL,2013,8263.64193
NY.GDP.PCAP.CD,COL,2014,8167.47284
NY.GDP.PCAP.CD,COL,2015,6228.65162
NY.GDP.PCAP.CD,COL,2016,5936.26102
NY.GDP.PCAP.CD,COL,2017,6449.97099
NY.GDP.PCAP.CD,COL,2018,6782.03792
NY.GDP.PCAP.CD,COL,2019,6436.50921
NY.GDP.PCAP.CD,COL,2020,5308.16471
NY.GDP.PCAP.CD,COL,2021,6182.95594
NY.GDP.PCAP.CD,COL,2022,6657.0867
NY.GDP.PCAP.CD,COL,2023,6979.72513
NY.GDP.PCAP.CD,COM,2000,654.18043
NY.GDP.PCAP.CD,COM,2001,691.04198
NY.GDP.PCAP.CD,COM,2002,761.94789
NY.GDP.PCAP.CD,COM,2003,959.22899
NY.GDP.PCAP.CD,COM,2004,1090.42717
NY.GDP.PCAP.CD,COM,2005,1103.19542
NY.GDP.PCAP.CD,COM,2006,1155.08567
NY.GDP.PCAP.CD,COM,2007,1289.79485
NY.GDP.PCAP.CD,COM,2008,1454.65091
NY.GDP.PCAP.CD,COM,2009,1409.10667
NY.GDP.PCAP.CD,COM,2010,1384.06328
NY.GDP.PCAP.CD,COM,2011,1526.83264
NY.GDP.PCAP.CD,COM,2012,1483.95156
NY.GDP.PCAP.CD,COM,2013,1595.98982
NY.GDP.PCAP.CD,COM,2014,1608.68788
NY.GDP.PCAP.CD,COM,2015,1322.93678
NY.GDP.PCAP.CD,COM,2016,1357.26623
NY.GDP.PCAP.CD,COM,2017,1414.58669
NY.GDP.PCAP.CD,COM,2018,1531.33781
NY.GDP.PCAP.CD,COM,2019,1510.79732
NY.GDP.PCAP.CD,COM,2020,1519.58678
NY.GDP.PCAP.CD,COM,2021,1577.47084
NY.GDP.PCAP.CD,COM,2022,1484.89247
NY.GDP.PCAP.CD,COM,2023,1587.1619
NY.GDP.PCAP.CD,CPV,2000,1176.70726
NY.GDP.PCAP.CD,CPV,2001,1208.45761
NY.GDP.PCAP.CD,CPV,2002,1311.21458
NY.GDP.PCAP.CD,CPV,2003,1693.97855
NY.GDP.PCAP.CD,CPV,2004,1900.88846
NY.GDP.PCAP.CD,CPV,2005,1972.78493
NY.GDP.PCAP.CD,CPV,2006,2220.09817
NY.GDP.PCAP.CD,CPV,2007,3268.3057
NY.GDP.PCAP.CD,CPV,2008,3839.86364
NY.GDP.PCAP.CD,CPV,2009,3592.31588
NY.GDP.PCAP.CD,CPV,2010,3500.97747
NY.GDP.PCAP.CD,CPV,2011,3880.06921
NY.GDP.PCAP.CD,CPV,2012,3583.46173
NY.GDP.PCAP.CD,CPV,2013,3757.65995
NY.GDP.PCAP.CD,CPV,2014,3739.27828
NY.GDP.PCAP.CD,CPV,2015,3169.0789
NY.GDP.PCAP.CD,CPV,2016,3312.69674
NY.GDP.PCAP.CD,CPV,2017,3534.34357
NY.GDP.PCAP.CD,CPV,2018,3860.45481
NY.GDP.PCAP.CD,CPV,2019,3903.05032
NY.GDP.PCAP.CD,CPV,2020,3126.39986
NY.GDP.PCAP.CD,CPV,2021,3489.9734
NY.GDP.PCAP.CD,CPV,2022,3883.91116
NY.GDP.PCAP.CD,CPV,2023,4321.57986
NY.GDP.PCAP.CD,CRI,2000,3773.03379
NY.GDP.PCAP.CD,CRI,2001,3941.59864
NY.GDP.PCAP.CD,CRI,2002,4021.42536
NY.GDP.PCAP.CD,CRI,2003,4123.50649
NY.GDP.PCAP.CD,CRI,2004,4376.08043
NY.GDP.PCAP.CD,CRI,2005,4643.45857
NY.GDP.PCAP.CD,CRI,2006,5188.36179
NY.GDP.PCAP.CD,CRI,2007,6055.08678
NY.GDP.PCAP.CD,CRI,2008,6841.91146
NY.GDP.PCAP.CD,CRI,2009,6737.86075
NY.GDP.PCAP.CD,CRI,2010,8147.24398
NY.GDP.PCAP.CD,CRI,2011,9137.4551
NY.GDP.PCAP.CD,CRI,2012,9971.65166
NY.GDP.PCAP.CD,CRI,2013,10633.26655
NY.GDP.PCAP.CD,CRI,2014,10737.67888
NY.GDP.PCAP.CD,CRI,2015,11529.95517
NY.GDP.PCAP.CD,CRI,2016,11899.81398
NY.GDP.PCAP.CD,CRI,2017,12118.13362
NY.GDP.PCAP.CD,CRI,2018,12383.14995
NY.GDP.PCAP.CD,CRI,2019,12669.34115
NY.GDP.PCAP.CD,CRI,2020,12179.25667
NY.GDP.PCAP.CD,CRI,2021,12604.04884
NY.GDP.PCAP.CD,CRI,2022,13365.3564
NY.GDP.PCAP.CD,CRI,2023,16595.37038
NY.GDP.PCAP.CD,CUB,2000,2752.20378
NY.GDP.PCAP.CD,CUB,2001,2844.24444
NY.GDP.PCAP.CD,CUB,2002,3007.19307
NY.GDP.PCAP.CD,CUB,2003,3205.6884
NY.GDP.PCAP.CD,CUB,2004,3403.29616
NY.GDP.PCAP.CD,CUB,2005,3791.87301
NY.GDP.PCAP.CD,CUB,2006,4336.87333
NY.GDP.PCAP.CD,CUB,2007,4814.85488
NY.GDP.PCAP.CD,CUB,2008,4992.82449
NY.GDP.PCAP.CD,CUB,2009,5094.43756
NY.GDP.PCAP.CD,CUB,2010,5275.5326
NY.GDP.PCAP.CD,CUB,2011,6106.00679
NY.GDP.PCAP.CD,CUB,2012,6467.33791
NY.GDP.PCAP.CD,CUB,2013,6814.24384
NY.GDP.PCAP.CD,CUB,2014,7117.53573
NY.GDP.PCAP.CD,CUB,2015,7683.74025
NY.GDP.PCAP.CD,CUB,2016,8055.92587
NY.GDP.PCAP.CD,CUB,2017,8543.33007
NY.GDP.PCAP.CD,CUB,2018,8831.91041
NY.GDP.PCAP.CD,CUB,2019,9139.38051
NY.GDP.PCAP.CD,CUB,2020,9499.5725
NY.GDP.PCAP.CD,CUW,2011,19426.32638
NY.GDP.PCAP.CD,CUW,2012,19809.82232
NY.GDP.PCAP.CD,CUW,2013,19721.29216
NY.GDP.PCAP.CD,CUW,2014,19623.02999
NY.GDP.PCAP.CD,CUW,2015,19361.813
NY.GDP.PCAP.CD,CUW,2016,18944.09615
NY.GDP.PCAP.CD,CUW,2017,18938.24405
NY.GDP.PCAP.CD,CUW,2018,19119.12439
NY.GDP.PCAP.CD,CUW,2019,19220.6867
NY.GDP.PCAP.CD,CUW,2020,16356.09336
NY.GDP.PCAP.CD,CUW,2021,17980.08869
NY.GDP.PCAP.CD,CUW,2022,20492.81531
NY.GDP.PCAP.CD,CYM,2006,87184.51299
NY.GDP.PCAP.CD,CYM,2007,89960.68303
NY.GDP.PCAP.CD,CYM,2008,89704.22255
NY.GDP.PCAP.CD,CYM,2009,81398.3236
NY.GDP.PCAP.CD,CYM,2010,76873.19532
NY.GDP.PCAP.CD,CYM,2011,75435.61523
NY.GDP.PCAP.CD,CYM,2012,75466.13587
NY.GDP.PCAP.CD,CYM,2013,75685.35837
NY.GDP.PCAP.CD,CYM,2014,76610.64797
NY.GDP.PCAP.CD,CYM,2015,77295.84566
NY.GDP.PCAP.CD,CYM,2016,78858.27966
NY.GDP.PCAP.CD,CYM,2017,81255.11227
NY.GDP.PCAP.CD,CYM,2018,85231.77515
NY.GDP.PCAP.CD,CYM,2019,89846.3211
NY.GDP.PCAP.CD,CYM,2020,84018.33258
NY.GDP.PCAP.CD,CYM,2021,88940.15659
NY.GDP.PCAP.CD,CYM,2022,96073.76359
NY.GDP.PCAP.CD,CYP,2000,14388.34766
NY.GDP.PCAP.CD,CYP,2001,14821.44727
NY.GDP.PCAP.CD,CYP,2002,16093.21484
NY.GDP.PCAP.CD,CYP,2003,20252.23828
NY.GDP.PCAP.CD,CYP,2004,23792.62109
NY.GDP.PCAP.CD,CYP,2005,24959.25977
NY.GDP.PCAP.CD,CYP,2006,26729.32422
NY.GDP.PCAP.CD,CYP,2007,31244.92578
NY.GDP.PCAP.CD,CYP,2008,35397.36328
NY.GDP.PCAP.CD,CYP,2009,32236.53516
NY.GDP.PCAP.CD,CYP,2010,31105.02734
NY.GDP.PCAP.CD,CYP,2011,32485.80273
NY.GDP.PCAP.CD,CYP,2012,28991.92969
NY.GDP.PCAP.CD,CYP,2013,27797.45313
NY.GDP.PCAP.CD,CYP,2014,27244.34375
NY.GDP.PCAP.CD,CYP,2015,23487.21875
NY.GDP.PCAP.CD,CYP,2016,24715.14258
NY.GDP.PCAP.CD,CYP,2017,26697.00586
NY.GDP.PCAP.CD,CYP,2018,29419.88672
NY.GDP.PCAP.CD,CYP,2019,29419.99219
NY.GDP.PCAP.CD,CYP,2020,28281.41211
NY.GDP.PCAP.CD,CYP,2021,32745.83984
NY.GDP.PCAP.CD,CYP,2022,32048.24805
NY.GDP.PCAP.CD,CYP,2023,34701.44141
NY.GDP.PCAP.CD,CZE,2000,6029.03819
NY.GDP.PCAP.CD,CZE,2001,6637.04166
NY.GDP.PCAP.CD,CZE,2002,8060.8687
NY.GDP.PCAP.CD,CZE,2003,9818.56849
NY.GDP.PCAP.CD,CZE,2004,11749.85266
NY.GDP.PCAP.CD,CZE,2005,13430.6699
NY.GDP.PCAP.CD,CZE,2006,15261.79759
NY.GDP.PCAP.CD,CZE,2007,18466.54793
NY.GDP.PCAP.CD,CZE,2008,22804.57768
NY.GDP.PCAP.CD,CZE,2009,19861.69743
NY.GDP.PCAP.CD,CZE,2010,19960.06849
NY.GDP.PCAP.CD,CZE,2011,21871.26608
NY.GDP.PCAP.CD,CZE,2012,19870.80121
NY.GDP.PCAP.CD,CZE,2013,20133.16914
NY.GDP.PCAP.CD,CZE,2014,19890.91991
NY.GDP.PCAP.CD,CZE,2015,17829.69832
NY.GDP.PCAP.CD,CZE,2016,18575.23203
NY.GDP.PCAP.CD,CZE,2017,20636.19995
NY.GDP.PCAP.CD,CZE,2018,23424.48046
NY.GDP.PCAP.CD,CZE,2019,23664.84786
NY.GDP.PCAP.CD,CZE,2020,22992.87938
NY.GDP.PCAP.CD,CZE,2021,26822.51419
NY.GDP.PCAP.CD,CZE,2022,27226.61564
NY.GDP.PCAP.CD,CZE,2023,30427.42347
NY.GDP.PCAP.CD,DEU,2000,23694.76048
NY.GDP.PCAP.CD,DEU,2001,23628.32721
NY.GDP.PCAP.CD,DEU,2002,25197.2656
NY.GDP.PCAP.CD,DEU,2003,30310.3576
NY.GDP.PCAP.CD,DEU,2004,34106.65812
NY.GDP.PCAP.CD,DEU,2005,34520.23965
NY.GDP.PCAP.CD,DEU,2006,36353.88033
NY.GDP.PCAP.CD,DEU,2007,41640.08087
NY.GDP.PCAP.CD,DEU,2008,45612.71062
NY.GDP.PCAP.CD,DEU,2009,41650.36783
NY.GDP.PCAP.CD,DEU,2010,41572.45595
NY.GDP.PCAP.CD,DEU,2011,46705.8958
NY.GDP.PCAP.CD,DEU,2012,43855.85447
NY.GDP.PCAP.CD,DEU,2013,46298.92292
NY.GDP.PCAP.CD,DEU,2014,48023.86998
NY.GDP.PCAP.CD,DEU,2015,41103.25644
NY.GDP.PCAP.CD,DEU,2016,42136.12079
NY.GDP.PCAP.CD,DEU,2017,44652.58917
NY.GDP.PCAP.CD,DEU,2018,47939.27829
NY.GDP.PCAP.CD,DEU,2019,46805.13843
NY.GDP.PCAP.CD,DEU,2020,46749.47623
NY.GDP.PCAP.CD,DEU,2021,51426.75037
NY.GDP.PCAP.CD,DEU,2022,48717.99114
NY.GDP.PCAP.CD,DEU,2023,52745.75571
NY.GDP.PCAP.CD,DJI,2000,742.8657
NY.GDP.PCAP.CD,DJI,2001,747.77912
NY.GDP.PCAP.CD,DJI,2002,749.08163
NY.GDP.PCAP.CD,DJI,2003,771.37423
NY.GDP.PCAP.CD,DJI,2004,813.89794
NY.GDP.PCAP.CD,DJI,2005,852.89019
NY.GDP.PCAP.CD,DJI,2006,907.81794
NY.GDP.PCAP.CD,DJI,2007,980.03103
NY.GDP.PCAP.CD,DJI,2008,1131.63573
NY.GDP.PCAP.CD,DJI,2009,1164.25168
NY.GDP.PCAP.CD,DJI,2010,1227.82085
NY.GDP.PCAP.CD,DJI,2011,1322.72625
NY.GDP.PCAP.CD,DJI,2012,1418.46086
NY.GDP.PCAP.CD,DJI,2013,2102.19795
NY.GDP.PCAP.CD,DJI,2014,2239.11454
NY.GDP.PCAP.CD,DJI,2015,2409.3119
NY.GDP.PCAP.CD,DJI,2016,2545.7388
NY.GDP.PCAP.CD,DJI,2017,2655.73322
NY.GDP.PCAP.CD,DJI,2018,2755.83829
NY.GDP.PCAP.CD,DJI,2019,2876.04366
NY.GDP.PCAP.CD,DJI,2020,2921.73871
NY.GDP.PCAP.CD,DJI,2021,3062.55148
NY.GDP.PCAP.CD,DJI,2022,3278.1387
NY.GDP.PCAP.CD,DJI,2023,3606.4169
NY.GDP.PCAP.CD,DMA,2000,4879.14977
NY.GDP.PCAP.CD,DMA,2001,4991.76417
NY.GDP.PCAP.CD,DMA,2002,4881.13879
NY.GDP.PCAP.CD,DMA,2003,5016.08824
NY.GDP.PCAP.CD,DMA,2004,5354.7992
NY.GDP.PCAP.CD,DMA,2005,5304.1261
NY.GDP.PCAP.CD,DMA,2006,5677.05117
NY.GDP.PCAP.CD,DMA,2007,6126.8495
NY.GDP.PCAP.CD,DMA,2008,6661.46505
NY.GDP.PCAP.CD,DMA,2009,7109.97825
NY.GDP.PCAP.CD,DMA,2010,7182.4002
NY.GDP.PCAP.CD,DMA,2011,7288.49795
NY.GDP.PCAP.CD,DMA,2012,7054.87598
NY.GDP.PCAP.CD,DMA,2013,7240.67912
NY.GDP.PCAP.CD,DMA,2014,7502.12091
NY.GDP.PCAP.CD,DMA,2015,7724.04241
NY.GDP.PCAP.CD,DMA,2016,8223.04145
NY.GDP.PCAP.CD,DMA,2017,7408.0913
NY.GDP.PCAP.CD,DMA,2018,7833.19501
NY.GDP.PCAP.CD,DMA,2019,8561.58701
NY.GDP.PCAP.CD,DMA,2020,7003.46989
NY.GDP.PCAP.CD,DMA,2021,7668.15813
NY.GDP.PCAP.CD,DMA,2022,8347.32336
NY.GDP.PCAP.CD,DMA,2023,8953.89639
NY.GDP.PCAP.CD,DNK,2000,30743.54768
NY.GDP.PCAP.CD,DNK,2001,30751.65435
NY.GDP.PCAP.CD,DNK,2002,33228.69354
NY.GDP.PCAP.CD,DNK,2003,40458.7774
NY.GDP.PCAP.CD,DNK,2004,46511.59833
NY.GDP.PCAP.CD,DNK,2005,48799.8256
NY.GDP.PCAP.CD,DNK,2006,52026.99951
NY.GDP.PCAP.CD,DNK,2007,58487.05497
NY.GDP.PCAP.CD,DNK,2008,64322.0635
NY.GDP.PCAP.CD,DNK,2009,58163.27688
